layer,atom,unrelated_atom,control,selection_mean_abs_target_contribution,prompt_id,suite,text,logit_rel,logit_rel_percent,logit_max_abs,logit_cosine,kl_base_to_patch,js_divergence,top1_same,base_top1_id,base_top1_token,patched_top1_id,patched_top1_token,topk_overlap,target_id,target_token,base_target_logit,patched_target_logit,target_logit_delta,base_target_prob,patched_target_prob,target_prob_delta
22,1222,82,random_0,0.1440873146057129,31,capital,The capital of Portugal is,0.08618161082267761,8.618161082267761,1.9453125,0.9962819814682007,0.014602418057620525,0.003547003958374262,True,7407, located,7407, located,0.8,7407, located,16.171875,16.140625,-0.03125,0.23057682812213898,0.2427063286304474,0.01212950050830841
22,1222,82,random_1,0.1440873146057129,0,continuation,"In a democratic system, citizens usually",0.03342589735984802,3.3425897359848022,0.5283203125,0.9994391202926636,0.0016558549832552671,0.0004160802054684609,True,614, have,614, have,1.0,614, have,21.640625,21.515625,-0.125,0.30539563298225403,0.2972090542316437,-0.008186578750610352
22,1222,82,random_1,0.1440873146057129,1,math,2 to the power of 8 is,0.10099678486585617,10.099678486585617,1.521484375,0.9948803186416626,0.00795659888535738,0.001986559364013374,True,220, ,220, ,1.0,220, ,19.21875,19.09375,-0.125,0.42804810404777527,0.4051472544670105,-0.02290084958076477
22,1222,82,random_1,0.1440873146057129,2,factual,The nearest star to Earth is,0.05497349798679352,5.497349798679352,1.88671875,0.9985501766204834,0.024201488122344017,0.00601456337608397,True,1304, __,1304, __,1.0,1304, __,13.9921875,13.9375,-0.0546875,0.18564634025096893,0.1625649333000183,-0.023081406950950623
22,1222,82,random_1,0.1440873146057129,3,capital,The capital of Canada is,0.03663742169737816,3.663742169737816,0.82421875,0.9993909001350403,0.003777139587327838,0.0009562750637996942,True,7407, located,7407, located,0.8,7407, located,15.5078125,15.40625,-0.1015625,0.11912614852190018,0.11641085147857666,-0.002715297043323517
22,1222,82,random_1,0.1440873146057129,4,code,"def add(a, b):
    return",0.07638467848300934,7.638467848300934,1.189697265625,0.9970889091491699,0.00018950511002913117,4.6753271817578934e-05,True,264, a,264, a,1.0,264, a,23.90625,24.015625,0.109375,0.9667164087295532,0.9686381816864014,0.0019217729568481445
22,1222,82,random_1,0.1440873146057129,5,code,"items = [1, 2, 3]
length = len(",0.06555555760860443,6.555555760860443,1.28125,0.9978445172309875,0.006109815090894699,0.0015121576725505292,True,16,1,16,1,1.0,16,1,18.46875,18.546875,0.078125,0.39086613059043884,0.37311819195747375,-0.017747938632965088
22,1222,82,random_1,0.1440873146057129,6,capital,The capital of France is,0.059943787753582,5.9943787753582,1.16015625,0.9983842968940735,0.0063446336425840855,0.0015507034840993583,True,12095, Paris,12095, Paris,1.0,12095, Paris,17.234375,17.390625,0.15625,0.30551648139953613,0.3139035105705261,0.00838702917098999
22,1222,82,random_1,0.1440873146057129,7,continuation,The customer opened the package and found,0.11281926929950714,11.281926929950714,1.673828125,0.9940682649612427,0.010319916531443596,0.0025372302625328302,True,429, that,429, that,1.0,429, that,17.578125,17.71875,0.140625,0.25919830799102783,0.27409765124320984,0.014899343252182007
22,1222,82,random_1,0.1440873146057129,8,continuation,"To solve the problem step by step, first",0.05889873579144478,5.889873579144478,0.88671875,0.9982653856277466,0.0055972738191485405,0.0014044524868950248,True,8253, determine,8253, determine,1.0,8253, determine,18.46875,18.421875,-0.046875,0.1353265345096588,0.12550820410251617,-0.00981833040714264
22,1222,82,random_1,0.1440873146057129,9,capital,The capital of Italy is,0.0735478326678276,7.354783266782761,1.62890625,0.9974057674407959,0.009499085135757923,0.0023524813586845994,True,7407, located,7407, located,0.8,7407, located,16.1875,16.296875,0.109375,0.20208659768104553,0.20126624405384064,-0.000820353627204895
22,1222,82,random_1,0.1440873146057129,10,math,"If a rectangle has sides 4 and 6, its area is",0.05077081173658371,5.077081173658371,0.9140625,0.9987002015113831,0.006917812395840883,0.0017213764367625117,True,220, ,220, ,0.8,220, ,18.453125,18.484375,0.03125,0.2919444739818573,0.3098411560058594,0.017896682024002075
22,1222,82,random_1,0.1440873146057129,11,factual,The chemical symbol for oxygen is,0.10326734930276871,10.32673493027687,2.30078125,0.9946680665016174,0.0231556948274374,0.005907110404223204,False,30743, ____,1304, __,1.0,30743, ____,19.046875,18.6875,-0.359375,0.31270965933799744,0.25071242451667786,-0.06199723482131958
22,1222,82,random_1,0.1440873146057129,12,factual,The largest planet in the Solar System is,0.05303176864981651,5.303176864981651,1.3515625,0.9985901117324829,0.0220196396112442,0.005443989299237728,True,49689, Jupiter,49689, Jupiter,0.6,49689, Jupiter,15.0,15.140625,0.140625,0.09838929027318954,0.11629148572683334,0.0179021954536438
22,1222,82,random_1,0.1440873146057129,13,ukrainian,Протилежне до слова гарячий —,0.03959501534700394,3.9595015347003937,1.51953125,0.9993084669113159,0.02200225181877613,0.0054903896525502205,True,67879, это,67879, это,0.8,67879, это,6.53125,6.6328125,0.1015625,0.08992964774370193,0.08939065784215927,-0.0005389899015426636
22,1222,82,random_1,0.1440873146057129,14,russian,Вода замерзает при температуре,0.043737173080444336,4.373717308044434,1.890625,0.9990939497947693,0.023492857813835144,0.0058564667124301195,True,220, ,220, ,1.0,220, ,9.859375,9.6484375,-0.2109375,0.26714596152305603,0.2379404455423355,-0.02920551598072052
22,1222,82,random_1,0.1440873146057129,15,factual,The process by which plants use light is called,0.052511099725961685,5.2511099725961685,1.04296875,0.9989475607872009,0.003898641327396035,0.0009834090014919639,True,7249, photos,7249, photos,1.0,7249, photos,19.09375,18.96875,-0.125,0.566943883895874,0.5385298728942871,-0.028414011001586914
22,1222,82,random_1,0.1440873146057129,16,continuation,The scientist examined the data and concluded that,0.09321055561304092,9.321055561304092,1.3515625,0.9960501194000244,0.010959487408399582,0.0027728029526770115,True,279, the,279, the,1.0,279, the,16.453125,16.3125,-0.140625,0.4974929690361023,0.480088472366333,-0.017404496669769287
22,1222,82,random_1,0.1440873146057129,17,ukrainian,Вода замерзає за температури,0.029962735250592232,2.996273525059223,1.0703125,0.9995670318603516,0.007312582805752754,0.0018127033254131675,False,11916,ю,220, ,1.0,11916,ю,10.0859375,10.125,0.0390625,0.1448928415775299,0.1411108523607254,-0.0037819892168045044
22,1222,82,random_1,0.1440873146057129,18,continuation,"Once upon a time, in a small village,",0.06370778381824493,6.370778381824493,1.42578125,0.9979774951934814,0.0073058390989899635,0.001741983403917402,True,1052, there,1052, there,1.0,1052, there,17.921875,18.3125,0.390625,0.6780264973640442,0.7188737988471985,0.0408473014831543
22,1222,82,random_1,0.1440873146057129,19,continuation,The book begins with a description of,0.11438962072134018,11.438962072134018,1.9453125,0.9935317039489746,0.02001252956688404,0.004774444503709674,True,279, the,279, the,1.0,279, the,15.1015625,15.4453125,0.34375,0.40656569600105286,0.449725866317749,0.04316017031669617
22,1222,82,random_1,0.1440873146057129,20,german,Die Hauptstadt von Frankreich ist,0.0683540478348732,6.83540478348732,1.9921875,0.9976790547370911,0.06615689396858215,0.0164848230779171,True,12095, Paris,12095, Paris,1.0,12095, Paris,12.4609375,12.1015625,-0.359375,0.29806914925575256,0.24085277318954468,-0.057216376066207886
22,1222,82,random_1,0.1440873146057129,21,capital,The capital of Brazil is,0.08676428347826004,8.676428347826004,1.695556640625,0.9964040517807007,0.03475324064493179,0.008801124058663845,True,7407, located,7407, located,0.8,7407, located,16.078125,15.9609375,-0.1171875,0.15309502184391022,0.11599959433078766,-0.03709542751312256
22,1222,82,random_1,0.1440873146057129,22,ukrainian,Два плюс два дорівнює,0.025070713832974434,2.5070713832974434,0.79296875,0.9996849298477173,0.0087365061044693,0.002167187863960862,False,7665, к,56197, до,1.0,7665, к,11.140625,10.984375,-0.15625,0.15919312834739685,0.1318013072013855,-0.027391821146011353
22,1222,82,random_1,0.1440873146057129,23,code,"try:
    result = 10 / 2
except Exception as e:
    print(",0.07350284606218338,7.350284606218338,1.12109375,0.9973660111427307,0.008518018759787083,0.002084536710754037,True,607, str,607, str,1.0,607, str,17.453125,17.4375,-0.015625,0.2566661536693573,0.25091490149497986,-0.005751252174377441
22,1222,82,random_1,0.1440873146057129,24,code,"for i in range(5):
    print(",0.07468588650226593,7.468588650226593,0.97265625,0.9972221255302429,0.005391682963818312,0.0013686607126146555,True,20,5,20,5,1.0,20,5,20.09375,19.890625,-0.203125,0.4754438102245331,0.4352307617664337,-0.040213048458099365
22,1222,82,random_1,0.1440873146057129,25,capital,The capital of Poland is,0.08026660978794098,8.026660978794098,1.4822998046875,0.9967788457870483,0.01859540306031704,0.004676970420405269,False,7407, located,72176, Warsaw,0.8,7407, located,15.6171875,15.4296875,-0.1875,0.13695135712623596,0.12871070206165314,-0.008240655064582825
22,1222,82,random_1,0.1440873146057129,26,capital,The capital of Ukraine is,0.08057508617639542,8.057508617639542,1.6953125,0.9967733025550842,0.015034697018563747,0.00363826856482774,True,7407, located,7407, located,1.0,7407, located,16.109375,16.328125,0.21875,0.33429190516471863,0.3585895299911499,0.024297624826431274
22,1222,82,random_1,0.1440873146057129,27,math,"The next number in the sequence 2, 4, 8, 16 is",0.0791943147778511,7.9194314777851105,1.40625,0.9968619346618652,0.005667335353791714,0.0013861820916645229,True,510,":
",510,":
",1.0,510,":
",19.421875,19.5,0.078125,0.25789403915405273,0.2593672573566437,0.0014732182025909424
22,1222,82,random_1,0.1440873146057129,28,continuation,"After the rain stopped, the sky became",0.016615943983197212,1.6615943983197212,0.34375,0.9998613595962524,0.0011603704188019037,0.0002911185583798215,True,2797, clear,2797, clear,1.0,2797, clear,17.640625,17.578125,-0.0625,0.24805451929569244,0.235560342669487,-0.012494176626205444
22,1222,82,random_1,0.1440873146057129,29,math,"If y - 5 = 9, then y =",0.06396102160215378,6.396102160215378,1.205078125,0.9980155229568481,0.006995117757469416,0.001769397989846766,True,220, ,220, ,1.0,220, ,17.921875,17.828125,-0.09375,0.34557193517684937,0.34725624322891235,0.0016843080520629883
22,1222,82,random_1,0.1440873146057129,30,math,One half of 50 is,0.06610029935836792,6.610029935836792,1.1240234375,0.9978753924369812,0.006163900718092918,0.0015151381958276033,True,6144, equal,6144, equal,1.0,6144, equal,20.015625,19.953125,-0.0625,0.46574845910072327,0.4858025312423706,0.02005407214164734
22,1222,82,random_1,0.1440873146057129,31,capital,The capital of Portugal is,0.08618161082267761,8.618161082267761,1.9453125,0.9962819814682007,0.014602418057620525,0.003547003958374262,True,7407, located,7407, located,0.8,7407, located,16.171875,16.140625,-0.03125,0.23057682812213898,0.2427063286304474,0.01212950050830841
22,1222,82,random_2,0.1440873146057129,0,continuation,"In a democratic system, citizens usually",0.03342589735984802,3.3425897359848022,0.5283203125,0.9994391202926636,0.0016558549832552671,0.0004160802054684609,True,614, have,614, have,1.0,614, have,21.640625,21.515625,-0.125,0.30539563298225403,0.2972090542316437,-0.008186578750610352
22,1222,82,random_2,0.1440873146057129,1,math,2 to the power of 8 is,0.10099678486585617,10.099678486585617,1.521484375,0.9948803186416626,0.00795659888535738,0.001986559364013374,True,220, ,220, ,1.0,220, ,19.21875,19.09375,-0.125,0.42804810404777527,0.4051472544670105,-0.02290084958076477
22,1222,82,random_2,0.1440873146057129,2,factual,The nearest star to Earth is,0.05497349798679352,5.497349798679352,1.88671875,0.9985501766204834,0.024201488122344017,0.00601456337608397,True,1304, __,1304, __,1.0,1304, __,13.9921875,13.9375,-0.0546875,0.18564634025096893,0.1625649333000183,-0.023081406950950623
22,1222,82,random_2,0.1440873146057129,3,capital,The capital of Canada is,0.03663742169737816,3.663742169737816,0.82421875,0.9993909001350403,0.003777139587327838,0.0009562750637996942,True,7407, located,7407, located,0.8,7407, located,15.5078125,15.40625,-0.1015625,0.11912614852190018,0.11641085147857666,-0.002715297043323517
22,1222,82,random_2,0.1440873146057129,4,code,"def add(a, b):
    return",0.07638467848300934,7.638467848300934,1.189697265625,0.9970889091491699,0.00018950511002913117,4.6753271817578934e-05,True,264, a,264, a,1.0,264, a,23.90625,24.015625,0.109375,0.9667164087295532,0.9686381816864014,0.0019217729568481445
22,1222,82,random_2,0.1440873146057129,5,code,"items = [1, 2, 3]
length = len(",0.06555555760860443,6.555555760860443,1.28125,0.9978445172309875,0.006109815090894699,0.0015121576725505292,True,16,1,16,1,1.0,16,1,18.46875,18.546875,0.078125,0.39086613059043884,0.37311819195747375,-0.017747938632965088
22,1222,82,random_2,0.1440873146057129,6,capital,The capital of France is,0.059943787753582,5.9943787753582,1.16015625,0.9983842968940735,0.0063446336425840855,0.0015507034840993583,True,12095, Paris,12095, Paris,1.0,12095, Paris,17.234375,17.390625,0.15625,0.30551648139953613,0.3139035105705261,0.00838702917098999
22,1222,82,random_2,0.1440873146057129,7,continuation,The customer opened the package and found,0.11281926929950714,11.281926929950714,1.673828125,0.9940682649612427,0.010319916531443596,0.0025372302625328302,True,429, that,429, that,1.0,429, that,17.578125,17.71875,0.140625,0.25919830799102783,0.27409765124320984,0.014899343252182007
22,1222,82,random_2,0.1440873146057129,8,continuation,"To solve the problem step by step, first",0.05889873579144478,5.889873579144478,0.88671875,0.9982653856277466,0.0055972738191485405,0.0014044524868950248,True,8253, determine,8253, determine,1.0,8253, determine,18.46875,18.421875,-0.046875,0.1353265345096588,0.12550820410251617,-0.00981833040714264
22,1222,82,random_2,0.1440873146057129,9,capital,The capital of Italy is,0.0735478326678276,7.354783266782761,1.62890625,0.9974057674407959,0.009499085135757923,0.0023524813586845994,True,7407, located,7407, located,0.8,7407, located,16.1875,16.296875,0.109375,0.20208659768104553,0.20126624405384064,-0.000820353627204895
22,1222,82,random_2,0.1440873146057129,10,math,"If a rectangle has sides 4 and 6, its area is",0.05077081173658371,5.077081173658371,0.9140625,0.9987002015113831,0.006917812395840883,0.0017213764367625117,True,220, ,220, ,0.8,220, ,18.453125,18.484375,0.03125,0.2919444739818573,0.3098411560058594,0.017896682024002075
22,1222,82,random_2,0.1440873146057129,11,factual,The chemical symbol for oxygen is,0.10326734930276871,10.32673493027687,2.30078125,0.9946680665016174,0.0231556948274374,0.005907110404223204,False,30743, ____,1304, __,1.0,30743, ____,19.046875,18.6875,-0.359375,0.31270965933799744,0.25071242451667786,-0.06199723482131958
22,1222,82,random_2,0.1440873146057129,12,factual,The largest planet in the Solar System is,0.05303176864981651,5.303176864981651,1.3515625,0.9985901117324829,0.0220196396112442,0.005443989299237728,True,49689, Jupiter,49689, Jupiter,0.6,49689, Jupiter,15.0,15.140625,0.140625,0.09838929027318954,0.11629148572683334,0.0179021954536438
22,1222,82,random_2,0.1440873146057129,13,ukrainian,Протилежне до слова гарячий —,0.03959501534700394,3.9595015347003937,1.51953125,0.9993084669113159,0.02200225181877613,0.0054903896525502205,True,67879, это,67879, это,0.8,67879, это,6.53125,6.6328125,0.1015625,0.08992964774370193,0.08939065784215927,-0.0005389899015426636
22,1222,82,random_2,0.1440873146057129,14,russian,Вода замерзает при температуре,0.043737173080444336,4.373717308044434,1.890625,0.9990939497947693,0.023492857813835144,0.0058564667124301195,True,220, ,220, ,1.0,220, ,9.859375,9.6484375,-0.2109375,0.26714596152305603,0.2379404455423355,-0.02920551598072052
22,1222,82,random_2,0.1440873146057129,15,factual,The process by which plants use light is called,0.052511099725961685,5.2511099725961685,1.04296875,0.9989475607872009,0.003898641327396035,0.0009834090014919639,True,7249, photos,7249, photos,1.0,7249, photos,19.09375,18.96875,-0.125,0.566943883895874,0.5385298728942871,-0.028414011001586914
22,1222,82,random_2,0.1440873146057129,16,continuation,The scientist examined the data and concluded that,0.09321055561304092,9.321055561304092,1.3515625,0.9960501194000244,0.010959487408399582,0.0027728029526770115,True,279, the,279, the,1.0,279, the,16.453125,16.3125,-0.140625,0.4974929690361023,0.480088472366333,-0.017404496669769287
22,1222,82,random_2,0.1440873146057129,17,ukrainian,Вода замерзає за температури,0.029962735250592232,2.996273525059223,1.0703125,0.9995670318603516,0.007312582805752754,0.0018127033254131675,False,11916,ю,220, ,1.0,11916,ю,10.0859375,10.125,0.0390625,0.1448928415775299,0.1411108523607254,-0.0037819892168045044
22,1222,82,random_2,0.1440873146057129,18,continuation,"Once upon a time, in a small village,",0.06370778381824493,6.370778381824493,1.42578125,0.9979774951934814,0.0073058390989899635,0.001741983403917402,True,1052, there,1052, there,1.0,1052, there,17.921875,18.3125,0.390625,0.6780264973640442,0.7188737988471985,0.0408473014831543
22,1222,82,random_2,0.1440873146057129,19,continuation,The book begins with a description of,0.11438962072134018,11.438962072134018,1.9453125,0.9935317039489746,0.02001252956688404,0.004774444503709674,True,279, the,279, the,1.0,279, the,15.1015625,15.4453125,0.34375,0.40656569600105286,0.449725866317749,0.04316017031669617
22,1222,82,random_2,0.1440873146057129,20,german,Die Hauptstadt von Frankreich ist,0.0683540478348732,6.83540478348732,1.9921875,0.9976790547370911,0.06615689396858215,0.0164848230779171,True,12095, Paris,12095, Paris,1.0,12095, Paris,12.4609375,12.1015625,-0.359375,0.29806914925575256,0.24085277318954468,-0.057216376066207886
22,1222,82,random_2,0.1440873146057129,21,capital,The capital of Brazil is,0.08676428347826004,8.676428347826004,1.695556640625,0.9964040517807007,0.03475324064493179,0.008801124058663845,True,7407, located,7407, located,0.8,7407, located,16.078125,15.9609375,-0.1171875,0.15309502184391022,0.11599959433078766,-0.03709542751312256
22,1222,82,random_2,0.1440873146057129,22,ukrainian,Два плюс два дорівнює,0.025070713832974434,2.5070713832974434,0.79296875,0.9996849298477173,0.0087365061044693,0.002167187863960862,False,7665, к,56197, до,1.0,7665, к,11.140625,10.984375,-0.15625,0.15919312834739685,0.1318013072013855,-0.027391821146011353
22,1222,82,random_2,0.1440873146057129,23,code,"try:
    result = 10 / 2
except Exception as e:
    print(",0.07350284606218338,7.350284606218338,1.12109375,0.9973660111427307,0.008518018759787083,0.002084536710754037,True,607, str,607, str,1.0,607, str,17.453125,17.4375,-0.015625,0.2566661536693573,0.25091490149497986,-0.005751252174377441
22,1222,82,random_2,0.1440873146057129,24,code,"for i in range(5):
    print(",0.07468588650226593,7.468588650226593,0.97265625,0.9972221255302429,0.005391682963818312,0.0013686607126146555,True,20,5,20,5,1.0,20,5,20.09375,19.890625,-0.203125,0.4754438102245331,0.4352307617664337,-0.040213048458099365
22,1222,82,random_2,0.1440873146057129,25,capital,The capital of Poland is,0.08026660978794098,8.026660978794098,1.4822998046875,0.9967788457870483,0.01859540306031704,0.004676970420405269,False,7407, located,72176, Warsaw,0.8,7407, located,15.6171875,15.4296875,-0.1875,0.13695135712623596,0.12871070206165314,-0.008240655064582825
22,1222,82,random_2,0.1440873146057129,26,capital,The capital of Ukraine is,0.08057508617639542,8.057508617639542,1.6953125,0.9967733025550842,0.015034697018563747,0.00363826856482774,True,7407, located,7407, located,1.0,7407, located,16.109375,16.328125,0.21875,0.33429190516471863,0.3585895299911499,0.024297624826431274
22,1222,82,random_2,0.1440873146057129,27,math,"The next number in the sequence 2, 4, 8, 16 is",0.0791943147778511,7.9194314777851105,1.40625,0.9968619346618652,0.005667335353791714,0.0013861820916645229,True,510,":
",510,":
",1.0,510,":
",19.421875,19.5,0.078125,0.25789403915405273,0.2593672573566437,0.0014732182025909424
22,1222,82,random_2,0.1440873146057129,28,continuation,"After the rain stopped, the sky became",0.016615943983197212,1.6615943983197212,0.34375,0.9998613595962524,0.0011603704188019037,0.0002911185583798215,True,2797, clear,2797, clear,1.0,2797, clear,17.640625,17.578125,-0.0625,0.24805451929569244,0.235560342669487,-0.012494176626205444
22,1222,82,random_2,0.1440873146057129,29,math,"If y - 5 = 9, then y =",0.06396102160215378,6.396102160215378,1.205078125,0.9980155229568481,0.006995117757469416,0.001769397989846766,True,220, ,220, ,1.0,220, ,17.921875,17.828125,-0.09375,0.34557193517684937,0.34725624322891235,0.0016843080520629883
22,1222,82,random_2,0.1440873146057129,30,math,One half of 50 is,0.06610029935836792,6.610029935836792,1.1240234375,0.9978753924369812,0.006163900718092918,0.0015151381958276033,True,6144, equal,6144, equal,1.0,6144, equal,20.015625,19.953125,-0.0625,0.46574845910072327,0.4858025312423706,0.02005407214164734
22,1222,82,random_2,0.1440873146057129,31,capital,The capital of Portugal is,0.08618161082267761,8.618161082267761,1.9453125,0.9962819814682007,0.014602418057620525,0.003547003958374262,True,7407, located,7407, located,0.8,7407, located,16.171875,16.140625,-0.03125,0.23057682812213898,0.2427063286304474,0.01212950050830841
23,3036,2670,real,0.27886828780174255,0,continuation,"In a democratic system, citizens usually",0.0010154047049582005,0.10154047049582005,0.0625,0.9999904632568359,3.4246972973051015e-06,8.990449771317799e-07,True,614, have,614, have,1.0,614, have,21.640625,21.640625,0.0,0.30539563298225403,0.30527395009994507,-0.00012168288230895996
23,3036,2670,real,0.27886828780174255,1,math,2 to the power of 8 is,0.058168232440948486,5.816823244094849,3.265625,0.9984607696533203,1.169641375541687,0.18975163996219635,True,220, ,220, ,1.0,220, ,19.21875,22.484375,3.265625,0.42804810404777527,0.9592396020889282,0.5311914682388306
23,3036,2670,real,0.27886828780174255,2,factual,The nearest star to Earth is,0.003555604489520192,0.3555604489520192,0.421875,0.9999911189079285,0.001212349976412952,0.00032176676904782653,True,1304, __,1304, __,1.0,1304, __,13.9921875,13.9765625,-0.015625,0.18564634025096893,0.1832772046327591,-0.002369135618209839
23,3036,2670,real,0.27886828780174255,3,capital,The capital of Canada is,0.0028368437197059393,0.28368437197059393,0.2578125,0.9999940395355225,0.00012376505765132606,3.195269891875796e-05,True,7407, located,7407, located,1.0,7407, located,15.5078125,15.5,-0.0078125,0.11912614852190018,0.11898867785930634,-0.00013747066259384155
23,3036,2670,real,0.27886828780174255,4,code,"def add(a, b):
    return",0.007932031527161598,0.7932031527161598,0.453125,0.9999706745147705,9.89699037745595e-05,2.650993428687798e-05,True,264, a,264, a,1.0,264, a,23.90625,23.875,-0.03125,0.9667164087295532,0.965874433517456,-0.000841975212097168
23,3036,2670,real,0.27886828780174255,5,code,"items = [1, 2, 3]
length = len(",0.0027148500084877014,0.27148500084877014,0.1796875,0.9999933242797852,0.00012313218030612916,3.1162978302745614e-05,True,16,1,16,1,1.0,16,1,18.46875,18.484375,0.015625,0.39086613059043884,0.3923640251159668,0.001497894525527954
23,3036,2670,real,0.27886828780174255,6,capital,The capital of France is,0.0017263920744881034,0.17263920744881034,0.140625,0.9999884963035583,3.214639218640514e-05,8.18747139419429e-06,True,12095, Paris,12095, Paris,1.0,12095, Paris,17.234375,17.234375,0.0,0.30551648139953613,0.30623918771743774,0.0007227063179016113
23,3036,2670,real,0.27886828780174255,7,continuation,The customer opened the package and found,0.021560736000537872,2.1560736000537872,1.109375,0.9997836351394653,0.014195666648447514,0.004097558208741248,True,429, that,429, that,0.8,429, that,17.578125,17.515625,-0.0625,0.25919830799102783,0.2500196397304535,-0.00917866826057434
23,3036,2670,real,0.27886828780174255,8,continuation,"To solve the problem step by step, first",0.0006652848678641021,0.06652848678641021,0.0234375,1.0000022649765015,3.5775171909335768e-06,8.026858324683417e-07,True,8253, determine,8253, determine,1.0,8253, determine,18.46875,18.46875,0.0,0.1353265345096588,0.1352529674768448,-7.356703281402588e-05
23,3036,2670,real,0.27886828780174255,9,capital,The capital of Italy is,0.0031076273880898952,0.3107627388089895,0.21875,0.9999880790710449,8.773868466960266e-05,2.256591778859729e-05,True,7407, located,7407, located,1.0,7407, located,16.1875,16.171875,-0.015625,0.20208659768104553,0.2008853554725647,-0.001201242208480835
23,3036,2670,real,0.27886828780174255,10,math,"If a rectangle has sides 4 and 6, its area is",0.0206572487950325,2.06572487950325,1.421875,0.9998171925544739,0.25659409165382385,0.06366638094186783,True,220, ,220, ,0.8,220, ,18.453125,19.875,1.421875,0.2919444739818573,0.6433499455451965,0.35140547156333923
23,3036,2670,real,0.27886828780174255,11,factual,The chemical symbol for oxygen is,0.004705394618213177,0.4705394618213177,0.3671875,0.9999837875366211,0.00023160855926107615,6.042155837349128e-05,True,30743, ____,30743, ____,1.0,30743, ____,19.046875,19.046875,0.0,0.31270965933799744,0.31493493914604187,0.0022252798080444336
23,3036,2670,real,0.27886828780174255,12,factual,The largest planet in the Solar System is,0.005087688099592924,0.5087688099592924,0.46875,0.9999867677688599,0.0006797936512157321,0.00018072453531203791,True,49689, Jupiter,49689, Jupiter,1.0,49689, Jupiter,15.0,14.9765625,-0.0234375,0.09838929027318954,0.09723770618438721,-0.0011515840888023376
23,3036,2670,real,0.27886828780174255,13,ukrainian,Протилежне до слова гарячий —,0.0028862361796200275,0.28862361796200275,0.55078125,0.9999830722808838,0.0022422848269343376,0.0006066955684218556,True,67879, это,67879, это,0.8,67879, это,6.53125,6.52734375,-0.00390625,0.08992964774370193,0.08935140818357468,-0.0005782395601272583
23,3036,2670,real,0.27886828780174255,14,russian,Вода замерзает при температуре,0.012129276059567928,1.2129276059567928,2.09375,0.9999512434005737,0.5072925090789795,0.12041124701499939,True,220, ,220, ,1.0,220, ,9.859375,11.953125,2.09375,0.26714596152305603,0.7471969723701477,0.4800510108470917
23,3036,2670,real,0.27886828780174255,15,factual,The process by which plants use light is called,0.0004903413355350494,0.049034133553504944,0.0234375,1.0000040531158447,2.1520138488995144e-06,5.191115377556343e-07,True,7249, photos,7249, photos,1.0,7249, photos,19.09375,19.09375,0.0,0.566943883895874,0.56705242395401,0.00010854005813598633
23,3036,2670,real,0.27886828780174255,16,continuation,The scientist examined the data and concluded that,0.01975369080901146,1.975369080901146,1.1328125,0.999832034111023,0.030562274158000946,0.00878048618324101,True,279, the,279, the,1.0,279, the,16.453125,16.390625,-0.0625,0.4974929690361023,0.46028316020965576,-0.03720980882644653
23,3036,2670,real,0.27886828780174255,17,ukrainian,Вода замерзає за температури,0.007936250418424606,0.7936250418424606,1.125,0.9999688267707825,0.10523217171430588,0.028535581193864346,False,11916,ю,220, ,1.0,11916,ю,10.0859375,9.96875,-0.1171875,0.1448928415775299,0.1023993268609047,-0.042493514716625214
23,3036,2670,real,0.27886828780174255,18,continuation,"Once upon a time, in a small village,",0.005002451129257679,0.5002451129257679,0.421875,0.9999788403511047,0.0003465832269284874,9.13562107598409e-05,True,1052, there,1052, there,1.0,1052, there,17.921875,17.890625,-0.03125,0.6780264973640442,0.6732724905014038,-0.004754006862640381
23,3036,2670,real,0.27886828780174255,19,continuation,The book begins with a description of,0.0028530096169561148,0.2853009616956115,0.1953125,0.9999880790710449,7.760066364426166e-05,1.980654360522749e-05,True,279, the,279, the,1.0,279, the,15.1015625,15.1015625,0.0,0.40656569600105286,0.4073018431663513,0.0007361471652984619
23,3036,2670,real,0.27886828780174255,20,german,Die Hauptstadt von Frankreich ist,0.0006629598210565746,0.06629598210565746,0.03515625,0.9999964237213135,3.656883563962765e-06,8.120880465867231e-07,True,12095, Paris,12095, Paris,1.0,12095, Paris,12.4609375,12.4609375,0.0,0.29806914925575256,0.29787153005599976,-0.00019761919975280762
23,3036,2670,real,0.27886828780174255,21,capital,The capital of Brazil is,0.0025414314586669207,0.25414314586669207,0.1640625,0.9999932050704956,4.531022932496853e-05,1.1378858289390337e-05,True,7407, located,7407, located,1.0,7407, located,16.078125,16.0625,-0.015625,0.15309502184391022,0.15138088166713715,-0.0017141401767730713
23,3036,2670,real,0.27886828780174255,22,ukrainian,Два плюс два дорівнює,0.0012965187197551131,0.1296518719755113,0.1484375,1.0000007152557373,0.00043012044625356793,0.00010947221016976982,True,7665, к,7665, к,1.0,7665, к,11.140625,11.140625,0.0,0.15919312834739685,0.15795929729938507,-0.0012338310480117798
23,3036,2670,real,0.27886828780174255,23,code,"try:
    result = 10 / 2
except Exception as e:
    print(",0.0064839250408113,0.64839250408113,0.4140625,0.9999763369560242,0.0010137244826182723,0.0002654765557963401,True,607, str,607, str,1.0,607, str,17.453125,17.4375,-0.015625,0.2566661536693573,0.25100502371788025,-0.005661129951477051
